Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,stalk_height,cap_diameter,class
810,bell,smooth,red,no,pungent,notched,close,narrow,chocolate,tapering,cup,smooth,scaly,orange,pink,partial,orange,one,sheathing,green,abundant,urban,6.885290136,2.665529994,edible
1192,flat,grooves,buff,no,almond,attached,close,narrow,chocolate,tapering,missing,fibrous,fibrous,pink,white,partial,white,one,zone,brown,solitary,meadows,12.08825498,13.5844227,poisonous
998,bell,grooves,green,yes,spicy,notched,distant,broad,gray,tapering,cup,fibrous,silky,white,brown,universal,brown,two,none,black,abundant,meadows,8.122292043,9.30948866,poisonous
1057,conical,scaly,gray,yes,spicy,attached,distant,narrow,black,tapering,cup,fibrous,silky,white,cinnamon,universal,orange,one,sheathing,orange,clustered,meadows,7.075504619,11.03706443,poisonous
1138,conical,scaly,buff,yes,anise,notched,close,narrow,gray,tapering,equal,smooth,fibrous,red,brown,partial,orange,none,flaring,brown,scattered,waste,8.047024413,5.943336284,poisonous
629,bell,smooth,green,no,creosote,notched,crowded,broad,yellow,enlarging,equal,scaly,fibrous,red,yellow,universal,white,two,cobwebby,green,clustered,urban,2.132039854,18.57032774,poisonous
1156,sunken,smooth,gray,yes,none,descending,distant,broad,red,tapering,bulbous,silky,silky,gray,gray,partial,yellow,one,sheathing,purple,scattered,leaves,13.62231955,9.67998323,poisonous
742,flat,scaly,purple,yes,pungent,notched,close,narrow,chocolate,tapering,rooted,smooth,silky,gray,cinnamon,partial,white,one,pendant,purple,scattered,paths,9.940041773,1.669269212,poisonous
558,sunken,smooth,buff,yes,almond,free,crowded,narrow,yellow,enlarging,missing,fibrous,fibrous,buff,brown,partial,orange,two,cobwebby,orange,numerous,meadows,6.907419812,4.903506264,poisonous
825,flat,scaly,yellow,no,musty,free,crowded,broad,black,enlarging,club,silky,smooth,brown,buff,universal,orange,two,none,brown,clustered,meadows,3.502596604,2.04665367,poisonous
976,conical,fibrous,buff,no,spicy,free,close,broad,white,tapering,club,fibrous,scaly,yellow,buff,partial,yellow,none,pendant,green,numerous,grasses,6.070889104,23.95005277,edible
458,convex,scaly,yellow,yes,foul,notched,close,broad,purple,tapering,cup,smooth,smooth,red,gray,universal,orange,none,large,brown,several,waste,10.82111546,8.641594186,edible
1166,sunken,fibrous,red,yes,foul,free,close,narrow,gray,enlarging,equal,smooth,scaly,pink,red,universal,white,two,cobwebby,yellow,clustered,woods,13.20693937,9.887640884,poisonous
520,bell,grooves,red,yes,creosote,attached,close,narrow,chocolate,enlarging,rooted,smooth,silky,cinnamon,gray,universal,white,none,none,chocolate,scattered,waste,10.59655903,22.38497035,poisonous
518,conical,fibrous,yellow,yes,anise,attached,close,broad,pink,enlarging,rhizomorphs,scaly,scaly,cinnamon,yellow,partial,yellow,none,none,orange,several,urban,7.069809634,22.50459633,edible
972,sunken,smooth,brown,no,none,free,close,narrow,brown,tapering,missing,silky,scaly,yellow,pink,universal,orange,two,none,green,solitary,leaves,7.437070797,12.18362154,poisonous
1006,sunken,fibrous,brown,no,foul,descending,crowded,broad,buff,enlarging,missing,scaly,smooth,red,brown,partial,brown,none,evanescent,yellow,numerous,waste,3.527999791,6.951684682,poisonous
790,bell,scaly,white,no,anise,notched,close,broad,yellow,enlarging,missing,silky,silky,yellow,yellow,partial,white,none,large,purple,solitary,waste,11.16615617,14.96318068,poisonous
638,convex,scaly,gray,no,fishy,attached,close,broad,pink,tapering,missing,silky,silky,yellow,red,universal,brown,two,sheathing,green,abundant,waste,9.595085931,16.43354654,poisonous
1221,sunken,scaly,purple,no,foul,descending,close,narrow,yellow,enlarging,club,smooth,fibrous,brown,orange,universal,yellow,none,zone,brown,clustered,urban,11.24588392,19.05091711,poisonous
416,convex,scaly,brown,no,almond,free,close,narrow,purple,tapering,equal,fibrous,fibrous,brown,brown,partial,brown,one,cobwebby,chocolate,clustered,waste,9.465121268,2.297206845,poisonous
1102,sunken,scaly,buff,no,fishy,descending,crowded,narrow,white,enlarging,missing,silky,scaly,orange,buff,universal,orange,none,cobwebby,yellow,numerous,grasses,4.128558629,12.370096,poisonous
802,conical,scaly,brown,no,fishy,descending,crowded,broad,green,enlarging,club,silky,fibrous,white,brown,universal,white,one,evanescent,buff,clustered,paths,8.683279945,14.24589141,poisonous
366,sunken,scaly,brown,no,spicy,notched,crowded,broad,white,tapering,bulbous,silky,fibrous,brown,buff,partial,yellow,two,sheathing,purple,several,meadows,11.1819331,23.55109989,poisonous
329,flat,fibrous,buff,no,foul,notched,close,narrow,buff,enlarging,club,smooth,smooth,red,yellow,universal,white,two,zone,purple,several,meadows,9.37471387,4.996384912,poisonous
1245,conical,scaly,pink,no,musty,descending,distant,broad,orange,enlarging,club,smooth,silky,buff,red,universal,yellow,two,large,orange,several,paths,11.31034292,10.90107562,poisonous
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,9.825972304,3.111414667,poisonous
1268,sunken,fibrous,buff,yes,none,notched,crowded,narrow,green,tapering,bulbous,scaly,fibrous,orange,buff,universal,white,none,sheathing,orange,scattered,urban,13.49711974,6.120692547,poisonous
223,convex,smooth,purple,yes,creosote,notched,close,narrow,yellow,enlarging,club,fibrous,silky,pink,buff,partial,orange,two,sheathing,buff,numerous,urban,8.17381121,4.98892986,edible
892,convex,scaly,green,yes,foul,descending,distant,broad,purple,enlarging,bulbous,scaly,fibrous,gray,pink,universal,white,none,zone,brown,several,woods,3.954952857,12.21112906,poisonous
354,bell,fibrous,purple,no,fishy,attached,crowded,broad,green,tapering,equal,smooth,silky,cinnamon,pink,universal,orange,one,pendant,chocolate,scattered,waste,7.21132375,14.38821417,poisonous
441,flat,fibrous,yellow,yes,foul,descending,crowded,broad,brown,enlarging,rhizomorphs,scaly,scaly,buff,brown,partial,brown,two,cobwebby,white,clustered,meadows,11.09141795,21.73611167,poisonous
557,bell,scaly,green,yes,almond,free,distant,narrow,brown,tapering,missing,fibrous,scaly,cinnamon,brown,partial,brown,two,flaring,brown,abundant,urban,8.036207307,15.6034745,edible
1200,flat,scaly,yellow,no,foul,descending,distant,narrow,black,tapering,rhizomorphs,silky,fibrous,red,pink,universal,brown,one,pendant,yellow,solitary,meadows,3.071516594,22.59937575,edible
358,bell,fibrous,purple,yes,none,attached,distant,narrow,chocolate,tapering,equal,smooth,fibrous,pink,yellow,universal,brown,two,sheathing,white,abundant,waste,7.54310552,1.121298813,poisonous
780,sunken,smooth,brown,no,foul,attached,crowded,broad,black,enlarging,rooted,fibrous,scaly,red,cinnamon,universal,white,none,pendant,chocolate,several,meadows,11.62395873,8.682795142,poisonous
388,flat,grooves,buff,no,musty,attached,distant,broad,red,tapering,club,fibrous,silky,red,pink,universal,yellow,one,flaring,chocolate,numerous,paths,12.77200735,18.00486665,poisonous
1103,convex,grooves,brown,yes,fishy,free,close,broad,orange,tapering,rhizomorphs,scaly,silky,gray,red,universal,orange,two,flaring,buff,several,urban,11.68816463,11.60319806,poisonous
494,bell,smooth,red,yes,pungent,descending,close,broad,brown,tapering,bulbous,smooth,scaly,yellow,brown,universal,white,none,flaring,yellow,solitary,woods,8.489953345,16.4843655,edible
1069,sunken,smooth,purple,no,foul,descending,distant,narrow,black,tapering,missing,smooth,silky,brown,white,universal,brown,two,cobwebby,white,several,waste,6.719779454,8.941441352,edible
850,convex,grooves,buff,no,almond,attached,distant,narrow,chocolate,tapering,equal,scaly,smooth,white,white,universal,yellow,none,flaring,purple,abundant,grasses,3.645805476,23.95277354,poisonous
731,sunken,grooves,gray,yes,anise,descending,distant,broad,orange,tapering,equal,silky,silky,cinnamon,red,universal,orange,none,large,purple,numerous,meadows,13.32357374,14.83089123,edible
445,convex,fibrous,buff,no,foul,notched,crowded,narrow,pink,enlarging,missing,smooth,silky,pink,cinnamon,partial,orange,none,large,green,solitary,grasses,9.001256293,9.822614771,poisonous
42,sunken,scaly,buff,yes,foul,attached,distant,broad,pink,tapering,missing,silky,scaly,pink,red,partial,white,one,evanescent,green,several,grasses,8.166787241,15.2292256,edible
688,convex,fibrous,buff,yes,musty,free,close,broad,chocolate,enlarging,bulbous,smooth,scaly,brown,red,partial,orange,none,flaring,black,clustered,paths,8.054428546,12.2178755,poisonous
250,sunken,scaly,purple,yes,pungent,notched,crowded,broad,red,tapering,club,silky,scaly,cinnamon,white,partial,brown,none,flaring,buff,solitary,urban,11.3313732,16.92371795,poisonous
261,conical,smooth,pink,yes,none,free,close,broad,black,tapering,bulbous,fibrous,fibrous,pink,orange,universal,orange,one,evanescent,green,numerous,paths,3.593468171,9.405643263,edible
1199,sunken,smooth,brown,no,fishy,descending,distant,broad,pink,tapering,missing,smooth,fibrous,gray,brown,partial,orange,none,zone,green,numerous,waste,3.279691834,21.26456558,edible
1098,convex,scaly,pink,yes,pungent,descending,distant,narrow,green,enlarging,cup,fibrous,fibrous,buff,cinnamon,partial,white,one,sheathing,purple,several,paths,14.73802248,22.80590215,edible
229,conical,fibrous,gray,no,foul,attached,distant,broad,yellow,tapering,equal,scaly,silky,red,buff,universal,brown,none,none,orange,numerous,meadows,7.583913979,11.76923125,poisonous
218,flat,scaly,brown,yes,none,notched,close,broad,green,enlarging,club,smooth,smooth,white,brown,universal,white,one,none,purple,scattered,woods,3.117309437,24.63749603,edible
782,bell,scaly,red,no,pungent,free,crowded,broad,chocolate,enlarging,bulbous,scaly,silky,white,yellow,universal,brown,one,evanescent,white,clustered,urban,5.144241129,23.52151013,edible
70,sunken,smooth,red,no,anise,descending,crowded,broad,orange,tapering,missing,fibrous,silky,pink,buff,partial,white,one,sheathing,white,clustered,grasses,5.082701407,9.83241159,poisonous
309,flat,grooves,purple,yes,foul,descending,crowded,broad,purple,tapering,cup,scaly,silky,yellow,gray,universal,yellow,two,sheathing,purple,abundant,waste,9.054265313,7.205883714,poisonous
383,bell,smooth,brown,yes,foul,attached,crowded,narrow,orange,enlarging,rooted,scaly,fibrous,buff,buff,universal,brown,one,flaring,chocolate,several,waste,8.831172626,19.32522177,poisonous
29,bell,scaly,pink,yes,pungent,attached,crowded,broad,buff,tapering,rooted,fibrous,silky,buff,buff,universal,yellow,one,evanescent,green,abundant,grasses,14.2951239,13.598769,poisonous
41,convex,scaly,brown,no,none,free,crowded,broad,green,enlarging,missing,silky,silky,cinnamon,cinnamon,universal,white,two,large,yellow,clustered,urban,8.670566227,9.042876377,poisonous
481,sunken,fibrous,red,no,almond,attached,crowded,narrow,gray,enlarging,rhizomorphs,fibrous,silky,pink,yellow,universal,white,none,sheathing,orange,scattered,waste,6.637254273,13.1916893,poisonous
70,sunken,smooth,red,no,anise,descending,crowded,broad,orange,tapering,missing,fibrous,silky,pink,buff,partial,white,one,sheathing,white,clustered,grasses,5.082701407,9.83241159,poisonous
341,convex,smooth,pink,yes,musty,notched,close,broad,brown,tapering,cup,smooth,smooth,gray,orange,universal,yellow,none,evanescent,brown,numerous,woods,12.62102883,1.41447288,edible
163,flat,grooves,red,yes,fishy,free,close,narrow,orange,enlarging,cup,silky,scaly,buff,cinnamon,partial,brown,one,pendant,purple,abundant,leaves,4.358192627,4.923352886,poisonous
1083,conical,grooves,red,yes,pungent,descending,close,narrow,brown,tapering,rhizomorphs,silky,scaly,orange,cinnamon,partial,orange,two,cobwebby,black,clustered,leaves,11.56649675,1.155584227,edible
773,convex,fibrous,yellow,yes,anise,attached,crowded,narrow,green,enlarging,rooted,fibrous,silky,brown,orange,universal,yellow,one,flaring,green,solitary,woods,12.12468685,6.303482414,poisonous
300,bell,fibrous,gray,yes,anise,descending,crowded,broad,black,enlarging,missing,silky,fibrous,pink,orange,partial,white,two,pendant,buff,abundant,meadows,3.101279933,19.79010106,edible
818,bell,scaly,pink,yes,foul,attached,distant,narrow,purple,enlarging,equal,scaly,smooth,brown,brown,universal,orange,two,large,purple,abundant,leaves,4.193039842,14.78382062,poisonous
1216,bell,smooth,buff,yes,fishy,descending,crowded,broad,orange,tapering,rhizomorphs,fibrous,scaly,white,red,universal,white,one,large,yellow,scattered,grasses,10.88256514,18.15166411,poisonous
541,bell,scaly,green,yes,anise,free,crowded,broad,purple,tapering,missing,fibrous,fibrous,brown,brown,universal,brown,two,evanescent,green,abundant,leaves,4.122998136,8.212711984,edible
471,convex,scaly,green,yes,fishy,notched,crowded,broad,purple,tapering,cup,smooth,smooth,red,yellow,universal,yellow,two,zone,yellow,several,leaves,7.738209961,8.423035575,edible
692,flat,smooth,green,no,foul,notched,crowded,narrow,gray,enlarging,bulbous,smooth,silky,orange,yellow,partial,yellow,two,sheathing,purple,scattered,woods,14.02217236,11.31233156,edible
1132,conical,scaly,purple,no,foul,free,crowded,broad,white,tapering,missing,scaly,fibrous,red,gray,universal,orange,two,sheathing,purple,scattered,leaves,12.68120035,4.697564824,poisonous
785,flat,smooth,red,yes,almond,notched,crowded,narrow,green,tapering,equal,fibrous,smooth,pink,gray,partial,orange,one,none,purple,several,woods,6.389208359,23.42808834,edible
1191,convex,grooves,buff,no,foul,notched,distant,narrow,pink,enlarging,bulbous,scaly,smooth,pink,buff,universal,yellow,two,evanescent,green,numerous,urban,10.53301942,24.62457996,poisonous
967,conical,scaly,gray,no,spicy,free,crowded,broad,gray,tapering,rooted,fibrous,fibrous,orange,red,universal,brown,two,evanescent,white,solitary,meadows,12.73485458,4.380966632,poisonous
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,9.825972304,3.111414667,poisonous
95,conical,scaly,buff,yes,creosote,free,close,narrow,buff,tapering,club,smooth,scaly,gray,gray,universal,yellow,none,cobwebby,chocolate,scattered,woods,10.06711047,9.090074462,edible
314,flat,fibrous,green,yes,musty,attached,crowded,narrow,brown,tapering,club,smooth,fibrous,pink,brown,universal,yellow,one,zone,green,numerous,meadows,6.505960306,1.605738852,poisonous
66,bell,scaly,purple,no,anise,free,crowded,broad,black,tapering,club,scaly,smooth,yellow,buff,universal,brown,one,sheathing,green,several,grasses,14.62646653,22.80365632,poisonous
756,sunken,grooves,white,yes,musty,descending,distant,broad,purple,tapering,rhizomorphs,scaly,scaly,pink,orange,universal,orange,one,evanescent,buff,clustered,waste,13.82806979,2.221893999,poisonous
458,convex,scaly,yellow,yes,foul,notched,close,broad,purple,tapering,cup,smooth,smooth,red,gray,universal,orange,none,large,brown,several,waste,10.82111546,8.641594186,edible
553,convex,smooth,yellow,yes,musty,attached,close,narrow,chocolate,tapering,bulbous,silky,smooth,brown,cinnamon,universal,orange,none,sheathing,purple,scattered,paths,9.653288939,17.03369656,poisonous
1060,flat,smooth,green,yes,creosote,attached,distant,broad,chocolate,tapering,cup,fibrous,scaly,cinnamon,yellow,partial,white,one,evanescent,black,numerous,paths,11.78267657,18.70860729,poisonous
928,sunken,fibrous,purple,no,none,descending,crowded,broad,black,enlarging,club,fibrous,scaly,brown,pink,universal,brown,two,zone,white,abundant,woods,11.29489556,17.60205455,poisonous
241,flat,fibrous,buff,yes,pungent,free,distant,narrow,red,tapering,club,silky,fibrous,yellow,cinnamon,universal,brown,two,none,black,solitary,waste,10.82168017,8.210561138,poisonous
916,flat,scaly,gray,yes,musty,attached,distant,broad,purple,tapering,rhizomorphs,smooth,silky,brown,yellow,partial,brown,none,large,black,abundant,woods,13.33599413,19.26928097,poisonous
696,flat,fibrous,yellow,no,musty,notched,crowded,broad,purple,tapering,rooted,fibrous,fibrous,gray,gray,partial,orange,two,flaring,orange,numerous,waste,12.6053983,24.22137225,edible
302,convex,smooth,yellow,yes,fishy,notched,crowded,narrow,pink,enlarging,rhizomorphs,fibrous,scaly,pink,white,universal,brown,none,sheathing,buff,scattered,grasses,8.371891989,24.19686354,poisonous
377,conical,fibrous,white,no,fishy,notched,close,broad,yellow,tapering,missing,scaly,smooth,orange,pink,universal,orange,one,sheathing,green,several,leaves,5.336868342,3.060439931,poisonous
630,flat,smooth,brown,no,creosote,notched,crowded,broad,buff,enlarging,missing,silky,silky,brown,brown,universal,brown,one,large,brown,numerous,woods,10.54014829,17.18239755,poisonous
33,conical,scaly,buff,no,musty,attached,close,broad,chocolate,enlarging,rhizomorphs,silky,silky,cinnamon,yellow,universal,orange,two,large,orange,clustered,urban,13.78328288,15.08504656,edible
1142,conical,scaly,white,no,none,descending,close,narrow,yellow,enlarging,rhizomorphs,scaly,silky,pink,brown,universal,yellow,one,evanescent,chocolate,several,paths,8.114141383,11.4661326,poisonous
